id,time,color
0,0.2746458333333333,None
1,0.4586458333333333,None
2,0.5599791666666667,None
3,0.6719791666666667,None
4,0.8719791666666666,None
5,1.0186458333333333,None
6,1.1999791666666666,None
7,1.3493125,None
8,1.4719791666666666,None
9,1.6319791666666668,None
10,1.7706458333333333,None
11,1.9199791666666666,None
12,2.0319791666666664,None
13,2.1519791666666666,None
14,2.370645833333333,None
15,2.471979166666667,None
16,2.5786458333333333,None
17,2.7093125,None
18,2.8106458333333335,None
19,2.9573125,None
20,3.0746458333333333,None
21,3.2773125,None
22,3.5706458333333333,None
23,3.7306458333333334,None
24,3.8799791666666668,None
25,4.018645833333333,None
26,4.167979166666667,None
27,4.327979166666666,None
28,4.498645833333334,None
29,4.618645833333333,None
30,4.719979166666667,None
31,5.018645833333333,None
32,5.199979166666667,None
33,5.319979166666666,None
34,5.4213125,None
35,5.5493125,None
36,5.730645833333333,None
37,5.831979166666667,None
38,5.970645833333333,None
39,6.151979166666667,None
40,6.279979166666666,None
41,6.418645833333334,None
42,6.5519791666666665,None
43,6.751979166666667,None
44,6.898645833333333,None
45,7.0213125,None
46,7.1653125,None
47,7.3493125,None
48,7.471979166666666,None
49,7.578645833333334,None
50,7.695979166666667,None
51,7.799979166666667,None
52,7.951979166666667,None
53,8.071979166666667,None
54,8.1813125,None
55,8.367979166666666,None
56,8.5173125,None
57,8.618645833333334,None
58,8.7413125,None
59,8.858645833333334,None
60,9.007979166666667,None
61,9.1093125,None
62,9.210645833333333,None
63,9.359979166666667,None
64,9.5733125,None
65,9.7573125,None
66,9.8773125,None
67,9.978645833333333,None
68,10.079979166666666,None
69,10.279979166666667,None
70,10.391979166666667,None
71,10.610645833333333,None
72,10.7813125,None
73,10.911979166666667,None
74,11.0613125,None
75,11.1893125,None
76,11.3413125,None
77,11.490645833333334,None
78,11.591979166666667,None
79,11.767979166666667,None
80,11.9013125,None
81,12.047979166666666,None
82,12.1493125,None
83,12.298645833333333,None
84,12.447979166666666,None
85,12.7253125,None
86,12.8613125,None
87,13.031979166666666,None
88,13.159979166666666,None
89,13.3093125,None
90,13.4373125,None
91,13.591979166666667,None
92,13.7573125,None
93,13.9093125,None
94,14.010645833333333,None
95,14.122645833333333,None
96,14.2293125,None
97,14.354645833333333,None
98,14.658645833333333,None
99,14.810645833333334,None
100,15.007979166666667,None
101,15.1093125,None
102,15.210645833333333,None
103,15.407979166666667,None
104,15.530645833333333,None
105,15.679979166666667,None
106,15.807979166666666,None
107,15.9893125,None
108,16.13864583333333,None
109,16.327979166666665,None
110,16.439979166666667,None
111,16.607979166666667,None
112,16.7573125,None
113,16.911979166666665,None
114,17.058645833333333,None
