id,time,color
0,1.6719791666666666,None
1,3.7573125,None
2,4.810645833333333,None
3,5.471979166666666,None
4,6.050645833333333,None
5,6.738645833333333,None
6,7.138645833333333,None
7,7.4693125,None
8,11.087979166666667,None
9,11.418645833333333,None
10,14.170645833333333,None
11,16.087979166666667,None
12,16.327979166666665,None
13,19.7573125,None
14,20.29864583333333,None
15,20.5493125,None
16,21.698645833333334,None
17,23.490645833333332,None
18,23.959979166666667,None
19,24.4373125,None
20,24.887979166666668,None
21,25.3493125,None
22,25.8213125,None
23,26.290645833333333,None
24,26.738645833333333,None
25,27.2213125,None
26,27.6773125,None
27,28.1493125,None
28,28.610645833333333,None
29,29.071979166666665,None
30,29.527979166666668,None
31,30.007979166666665,None
32,30.458645833333332,None
33,30.9493125,None
34,31.3973125,None
35,31.879979166666665,None
36,32.351979166666666,None
37,32.7973125,None
38,33.047979166666664,None
39,33.2773125,None
40,33.727979166666664,None
41,34.178645833333334,None
42,34.65864583333333,None
43,35.111979166666664,None
44,35.599979166666664,None
45,35.8293125,None
46,36.07997916666667,None
47,36.53064583333333,None
48,36.99997916666667,None
49,37.479979166666666,None
50,37.93064583333334,None
51,38.39997916666667,None
52,38.84797916666667,None
53,39.327979166666665,None
54,39.791979166666664,None
55,40.239979166666664,None
56,40.7013125,None
57,41.18664583333333,None
58,41.61864583333333,None
59,42.10397916666667,None
60,42.59197916666667,None
61,43.0373125,None
62,43.27197916666667,None
63,43.5093125,None
64,43.81064583333333,None
65,44.431979166666665,None
66,44.9093125,None
67,45.35997916666667,None
68,45.80797916666667,None
69,46.279979166666664,None
70,46.65864583333333,None
71,47.21064583333333,None
72,47.687979166666665,None
73,48.1413125,None
74,48.559979166666665,None
75,48.967979166666666,None
76,49.55464583333333,None
77,50.00264583333333,None
78,50.35997916666667,None
79,50.9893125,None
80,51.3893125,None
81,51.650645833333336,None
82,51.879979166666665,None
83,52.351979166666666,None
84,52.79997916666667,None
85,53.2773125,None
86,53.730645833333334,None
87,54.199979166666665,None
88,54.45064583333333,None
89,54.6773125,None
90,55.13064583333333,None
91,55.57864583333333,None
92,55.9813125,None
93,56.52797916666667,None
94,56.9973125,None
95,57.44797916666667,None
96,57.8613125,None
97,58.407979166666664,None
98,58.8533125,None
99,59.31997916666667,None
100,59.7893125,None
101,60.2373125,None
102,60.7093125,None
103,60.9573125,None
104,61.199979166666665,None
105,61.7493125,None
106,62.098645833333336,None
107,62.56797916666667,None
108,62.80797916666667,None
109,63.0213125,None
110,63.3893125,None
111,63.95197916666667,None
112,64.43197916666666,None
113,64.91197916666667,None
114,65.85064583333333,None
115,66.25064583333334,None
116,66.72797916666667,None
117,67.2293125,None
118,67.67997916666667,None
119,68.09864583333334,None
120,68.60797916666667,None
121,69.09064583333334,None
122,69.52797916666667,None
123,69.91197916666667,None
124,70.45864583333334,None
125,70.92797916666666,None
126,71.3973125,None
127,71.7973125,None
128,72.1013125,None
129,72.80797916666667,None
130,73.2773125,None
131,73.6613125,None
132,74.0693125,None
133,75.11197916666667,None
134,75.5893125,None
135,76.0693125,None
136,76.5413125,None
137,76.99197916666667,None
138,77.45864583333334,None
139,77.73864583333334,None
140,77.9413125,None
141,78.39197916666667,None
142,78.85864583333333,None
143,79.31197916666666,None
144,79.76797916666666,None
145,80.23997916666667,None
146,80.48797916666666,None
147,80.72797916666667,None
148,81.1813125,None
149,81.6613125,None
150,82.1173125,None
151,82.61064583333334,None
152,83.03997916666667,None
153,83.5093125,None
154,83.96797916666667,None
155,84.43997916666666,None
156,84.88797916666667,None
157,85.3573125,None
158,85.80797916666667,None
159,86.2773125,None
160,86.7573125,None
161,87.21864583333333,None
162,87.69864583333333,None
163,87.93064583333333,None
164,88.1813125,None
165,88.6293125,None
166,89.1013125,None
167,90.01064583333333,None
168,90.4693125,None
169,90.9573125,None
170,91.8613125,None
171,92.3573125,None
172,92.79197916666666,None
173,93.2693125,None
174,93.7093125,None
175,94.21064583333333,None
176,94.65864583333334,None
177,95.13864583333333,None
178,95.61064583333334,None
179,96.0613125,None
180,96.51464583333333,None
181,97.44797916666667,None
182,97.9093125,None
183,98.36797916666667,None
184,98.85064583333333,None
185,99.3493125,None
186,99.7813125,None
187,100.2293125,None
188,101.15997916666667,None
189,101.6613125,None
190,102.08797916666667,None
191,103.0293125,None
192,103.49864583333333,None
193,103.94664583333333,None
194,104.45064583333334,None
195,105.8773125,None
196,106.31464583333333,None
197,106.51464583333333,None
198,106.73864583333334,None
199,107.21864583333333,None
200,107.67197916666667,None
201,108.0613125,None
202,108.2693125,None
203,108.60797916666667,None
204,109.09864583333334,None
205,109.52797916666667,None
206,109.91197916666667,None
207,110.47197916666667,None
208,110.93864583333334,None
209,111.40797916666666,None
210,111.9173125,None
211,112.33864583333333,None
212,112.80797916666667,None
213,113.25864583333333,None
214,113.73064583333333,None
215,113.96264583333334,None
216,114.1813125,None
217,114.66664583333333,None
218,115.1093125,None
219,115.41864583333333,None
220,116.05864583333333,None
221,116.53864583333333,None
222,116.98664583333333,None
223,117.45864583333334,None
224,117.79997916666666,None
225,118.17064583333334,None
226,118.3813125,None
227,118.71997916666666,None
228,119.11197916666667,None
229,119.7573125,None
230,120.25064583333334,None
231,120.72797916666667,None
232,121.17864583333333,None
233,121.39997916666667,None
234,121.65064583333333,None
235,122.11197916666667,None
236,122.5573125,None
237,122.9493125,None
238,123.5093125,None
239,123.97064583333334,None
240,124.35997916666666,None
241,124.9173125,None
242,125.1413125,None
243,125.39197916666667,None
244,125.73864583333334,None
245,126.29864583333334,None
246,126.52797916666667,None
247,126.76797916666666,None
248,127.25064583333334,None
249,127.69864583333333,None
250,128.13864583333333,None
251,128.6213125,None
252,129.0773125,None
253,129.5493125,None
254,129.9013125,None
255,130.4773125,None
256,130.95197916666666,None
257,131.4213125,None
258,131.85864583333333,None
259,132.31197916666667,None
260,132.7893125,None
261,133.27197916666665,None
262,133.7413125,None
263,134.00797916666667,None
264,134.21064583333333,None
265,134.65864583333334,None
266,135.12797916666668,None
267,135.57864583333333,None
268,136.0613125,None
269,136.28797916666667,None
270,136.51197916666666,None
271,136.99997916666666,None
272,137.44797916666667,None
273,137.9173125,None
274,138.37064583333333,None
275,138.67997916666667,None
276,139.29864583333332,None
277,139.7813125,None
278,140.2213125,None
279,140.7093125,None
280,141.1893125,None
281,141.63997916666668,None
282,142.1093125,None
283,142.56797916666667,None
284,143.05864583333334,None
285,143.5093125,None
286,143.95997916666667,None
287,144.43997916666666,None
288,144.7093125,None
289,144.91197916666667,None
290,145.36797916666666,None
291,145.81864583333333,None
292,146.3013125,None
293,146.75197916666667,None
294,147.21864583333334,None
295,147.4693125,None
296,147.69864583333333,None
297,148.1493125,None
298,148.59997916666666,None
299,149.1013125,None
300,149.5493125,None
301,150.01064583333334,None
302,150.4613125,None
303,150.93864583333334,None
304,151.41064583333332,None
305,151.87197916666668,None
306,152.13864583333333,None
307,152.3413125,None
308,152.81064583333333,None
309,153.25864583333333,None
310,153.7413125,None
311,154.1813125,None
312,154.67197916666666,None
313,154.9093125,None
314,155.13864583333333,None
315,155.59197916666668,None
316,156.07197916666667,None
317,156.54664583333334,None
318,156.9893125,None
319,157.4613125,None
320,157.9573125,None
321,158.41064583333332,None
322,158.8613125,None
323,159.31197916666667,None
324,159.77064583333333,None
325,160.25864583333333,None
326,160.68797916666668,None
327,161.1893125,None
328,161.60797916666667,None
329,162.11197916666666,None
330,162.5573125,None
331,163.03997916666665,None
332,163.47197916666667,None
333,164.4213125,None
334,164.90664583333333,None
335,165.37864583333334,None
336,165.8373125,None
337,166.29064583333334,None
338,166.75997916666665,None
339,167.23197916666666,None
340,167.69864583333333,None
341,167.97064583333332,None
342,168.19997916666668,None
343,168.61864583333335,None
344,169.1093125,None
345,170.0213125,None
346,170.23997916666667,None
347,170.92264583333332,None
348,171.44797916666667,None
349,172.79997916666667,None
350,173.27197916666665,None
351,173.7173125,None
352,174.19464583333334,None
353,174.64797916666666,None
354,175.13064583333335,None
355,175.5813125,None
356,176.0693125,None
357,176.5173125,None
358,176.9973125,None
359,177.43997916666666,None
360,177.91197916666667,None
361,178.36797916666666,None
362,178.85064583333335,None
363,179.29864583333332,None
364,182.09864583333334,None
365,182.37064583333333,None
366,182.7173125,None
367,183.17864583333332,None
368,183.49864583333334,None
369,183.9493125,None
370,184.43997916666666,None
371,184.88797916666667,None
372,185.37064583333333,None
373,185.6213125,None
374,185.85064583333335,None
375,186.3013125,None
376,186.7493125,None
377,187.21864583333334,None
378,187.6693125,None
379,188.15997916666666,None
380,188.3893125,None
381,188.61864583333335,None
382,189.07997916666667,None
383,189.5493125,None
384,190.0213125,None
385,190.47197916666667,None
386,190.9573125,None
387,191.39197916666666,None
388,191.8773125,None
389,192.3413125,None
390,192.80797916666666,None
391,193.27197916666665,None
392,193.73064583333334,None
393,194.17864583333332,None
394,194.67197916666666,None
395,195.11997916666667,None
396,195.59997916666666,None
397,195.82664583333334,None
398,196.07197916666667,None
399,196.3973125,None
400,196.99997916666666,None
401,197.4613125,None
402,197.9093125,None
403,198.3893125,None
404,198.85864583333333,None
405,199.31997916666666,None
406,199.7813125,None
407,200.24797916666665,None
408,200.5253125,None
409,200.73064583333334,None
410,201.16797916666667,None
411,201.6213125,None
412,202.1013125,None
413,202.5573125,None
414,203.05064583333333,None
415,203.27997916666666,None
416,203.51997916666667,None
417,203.96797916666668,None
418,204.43197916666668,None
419,204.89864583333335,None
420,205.37864583333334,None
421,205.83197916666666,None
422,206.31997916666666,None
423,206.75197916666667,None
424,207.20797916666666,None
425,207.6613125,None
426,208.1413125,None
427,208.63197916666667,None
428,209.05864583333334,None
429,209.55997916666666,None
430,210.00797916666667,None
431,210.47997916666668,None
